"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-10-26","51","53","49"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-10-27","52","56","48"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-10-28","48","50","46"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-10-29","47","51","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-10-30","44","51","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-10-31","45","53","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-01","45","52","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-02","51","53","48"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-03","53","55","50"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-04","52","56","48"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-05","50","53","47"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-06","46","49","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-07","44","47","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-08","46","51","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-09","50","56","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-10","47","51","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-11","48","50","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-12","49","53","46"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-13","45","48","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-14","47","50","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-15","50","54","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-16","44","48","39"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-17","41","48","34"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-18","40","42","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-19","41","44","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-20","42","46","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-21","47","55","40"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-22","42","47","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-23","45","50","40"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-24","42","45","39"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-25","44","46","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-26","47","50","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-27","47","50","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-28","52","55","49"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-29","51","52","49"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-11-30","50","52","48"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-01","52","56","49"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-02","43","49","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-03","41","47","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-04","38","41","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-05","37","41","32"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-06","37","40","33"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-07","42","45","39"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-08","42","48","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-09","39","42","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-10","40","44","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-11","44","49","40"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-12","39","41","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-13","41","44","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-14","39","41","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-15","42","47","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-16","40","45","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-17","37","39","34"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-18","41","45","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-19","40","46","33"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-20","35","40","30"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-21","33","38","28"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-22","43","48","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-24","37","40","34"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-25","30","35","25"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-26","23","26","20"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-27","18","22","14"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-28","24","31","18"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-29","25","28","22"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-30","29","35","24"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2021-12-31","29","34","24"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-01","32","39","25"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-02","38","43","33"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-03","39","42","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-04","37","41","33"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-05","32","35","29"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-06","35","42","29"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-07","39","41","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-08","36","39","34"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-09","40","47","34"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-10","41","46","36"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-11","47","49","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-12","47","49","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-13","49","53","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-14","46","48","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-15","44","46","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-16","45","49","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-17","44","46","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-18","44","46","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-19","45","46","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-20","46","51","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-21","44","46","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-22","43","48","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-23","38","41","36"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-24","38","41","36"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-25","36","38","34"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-26","38","41","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-27","38","42","34"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-28","39","46","33"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-29","40","45","36"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-30","43","46","40"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-01-31","42","47","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-01","39","44","34"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-02","35","37","32"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-03","40","44","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-04","43","45","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-05","44","47","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-06","43","49","36"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-07","48","53","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-08","44","45","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-09","45","48","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-10","44","45","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-11","45","52","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-12","41","48","34"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-13","45","53","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-14","46","49","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-15","45","47","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-16","43","47","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-17","44","47","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-18","46","48","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-19","43","45","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-20","42","48","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-21","42","48","36"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-22","34","40","29"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-23","32","37","27"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-24","34","42","26"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-25","37","44","31"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-26","43","53","33"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-27","47","51","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-02-28","45","47","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-01","49","54","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-02","49","54","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-03","46","49","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-04","46","51","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-05","43","49","36"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-06","43","51","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-07","44","49","40"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-08","47","51","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-09","43","49","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-10","40","46","33"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-11","40","42","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-12","45","51","38"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-13","47","52","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-14","45","47","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-15","46","50","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-16","46","51","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-17","43","45","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-18","47","51","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-19","46","51","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-20","42","44","39"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-21","44","47","40"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-22","49","52","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-23","48","53","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-24","45","54","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-25","49","57","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-26","49","53","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-27","51","55","47"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-28","51","55","47"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-29","51","58","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-30","49","55","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-03-31","47","54","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-01","46","49","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-02","48","54","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-03","45","48","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-04","46","48","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-05","47","52","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-06","45","53","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-07","52","60","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-08","50","53","46"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-09","47","51","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-10","45","52","39"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-11","46","58","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-12","42","47","37"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-13","44","51","36"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-14","44","54","35"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-15","45","49","40"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-16","43","51","34"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-17","49","56","41"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-18","48","53","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-19","49","55","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-20","50","58","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-21","49","55","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-22","50","57","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-23","53","62","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-24","55","63","47"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-25","52","56","47"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-26","48","55","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-27","50","57","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-29","52","58","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-04-30","53","58","47"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-01","53","60","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-02","54","58","51"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-03","52","55","48"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-04","51","55","47"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-05","48","51","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-06","51","56","46"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-07","50","58","42"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-08","49","56","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-09","52","59","45"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-10","52","58","46"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-11","52","57","47"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-12","48","51","46"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-13","48","54","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-14","50","55","46"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-15","52","54","50"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-16","55","62","48"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-17","53","58","48"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-18","54","60","47"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-19","52","59","44"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-20","53","63","43"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-21","56","66","46"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-22","61","72","50"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-23","60","67","54"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-24","56","61","52"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-25","59","65","52"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-26","57","64","50"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-27","57","64","50"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-28","54","60","49"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-29","58","63","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-05-30","54","58","50"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-02","63","70","57"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-03","59","62","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-04","62","69","55"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-05","60","65","55"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-06","59","65","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-07","57","64","49"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-08","62","69","55"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-09","56","58","54"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-10","63","70","55"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-11","63","71","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-12","60","66","54"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-13","60","66","53"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-14","58","66","51"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-15","58","62","54"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-16","59","65","52"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-17","59","69","50"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-18","58","62","54"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-19","58","62","55"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-20","60","66","54"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-21","60","64","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-22","62","67","58"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-23","59","65","52"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-24","61","73","50"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-25","68","80","55"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-26","70","82","58"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-27","72","84","59"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-28","65","70","59"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-29","62","65","58"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-06-30","64","71","57"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-01","66","75","58"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-02","65","72","59"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-03","59","63","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-04","59","62","56"
"CA001108446","VANCOUVER HARBOUR CS, BC CA","49.3","-123.1167","3.0","2022-07-05","64","71","57"
